lottery_id,lottery_name,lottery_status,development_type,borough,postcode,address,neighborhood,lottery_start_date,lottery_end_date,unit_count,studio_units,1br_units,2br_units,3br_units,4br_units,ami_extremely_low,ami_very_low,ami_low,ami_moderate,ami_middle,ami_above,mobility_percent,vision_hearing_percent,community_board_percent,municipal_employee_percent,nycha_percent,senior_percent,latitude,longitude,reporting_construction_type,community_board,bbl,bin
4316,Rheingold Senior Residences,Tenant Selection,Rental,BK,11206,15 Montieth St,BK0401,2024-02-14,2024-04-15,65,26,39,,,,,65,,,,,5,2,,,,100,40.70153,-73.935934,New Construction,304,3031390030,3428524
6866,Riseboro TPT Ten,Tenant Selection,Rental,BK,11221,135 MENAHAN STREET,BK0402,2025-04-15,2025-05-06,4,1,1,1,1,,,,4,,,,5,2,,,,,40.695648,-73.919542,New Construction,304,3033060053,3075660
6866,Riseboro TPT Ten,Tenant Selection,Rental,BK,11221,160 BLEECKER STREET,BK0402,2025-04-15,2025-05-06,4,,3,1,,,,2,2,,,,5,2,,,,,40.696455,-73.919901,New Construction,304,3033060022,3075647
6866,Riseboro TPT Ten,Tenant Selection,Rental,BK,11221,115 LINDEN STREET,BK0402,2025-04-15,2025-05-06,2,1,1,,,,,1,1,,,,5,2,,,,,40.6932,-73.91961,New Construction,304,3033230060,3076110
6866,Riseboro TPT Ten,Tenant Selection,Rental,BK,11237,301 HARMAN STREET,BK0401,2025-04-15,2025-05-06,3,,2,1,,,,2,1,,,,5,2,,,,,40.700072,-73.918721,New Construction,304,3032790048,3074838
6866,Riseboro TPT Ten,Tenant Selection,Rental,BK,11207,230 MOFFAT STREET,BK0402,2025-04-15,2025-05-06,1,,1,,,,,,1,,,,5,2,,,,,40.688638,-73.905318,New Construction,304,3034470033,3080172
4282,Rose Castle Waiting List,Tenant Selection,Rental,BK,11205,31 LITTLE NASSAU STREET,BK0301,2023-12-21,2024-01-22,77,18,20,39,,,,,14,15,48,,,,,,,,40.697906,-73.959591,New Construction,303,3018840040,3054203
3570,Seed Cooperatives - Units Still Available,Tenant Selection,Owner,BK,11233,1900 PARK PLACE,BK1601,2023-04-20,2023-05-22,4,,,4,,,,,4,,,,,,,,,,40.671483,-73.914794,New Construction,316,3014680056,3421943
7130,Serén,Tenant Selection,Rental,BK,11222,16 West St,BK0101,2025-07-23,2025-09-22,35,4,12,19,,,,21,9,,5,,5,2,20,5,,,40.726506,-73.958682,New Construction,301,3025890001,3000000
5290,Shepherd Glenmore,Tenant Selection,Rental,BK,11208,365 Shepherd Ave,BK0502,2024-12-24,2025-02-24,40,15,20,5,,,13,10,17,,,,5,2,20,5,,,40.675765,-73.8812,New Construction,305,3039890001,3000000
3092,Small Homes Rehab - NYCHA Program Cluster III,Tenant Selection,Owner,BK,11208,349 BERRIMAN STREET,BK0503,2022-09-20,2022-11-23,2,,,1,1,,,,1,,,,5,2,50,5,25,,40.669779,-73.878756,New Construction,305,3040700021,3090235
6889,Society Brooklyn at Sackett,Tenant Selection,Rental,BK,11231,504 Sackett St,BK0601,2025-04-08,2025-06-09,45,,17,16,12,,,18,18,8,1,,5,2,20,5,,,40.68039,-73.988661,New Construction,306,,
3395,Surf Vets Place - Waiting List,Tenant Selection,Rental,BK,11224,3003 WEST 21 STREET,BK1302,2023-08-04,2023-09-04,52,,27,19,6,,,28,24,,,,5,2,,,,,40.574364,-73.987581,New Construction,313,3070720001,3423863
7117,The Baltic Canal,Tenant Selection,Rental,BK,11217,526 BALTIC STREET,BK0601,2025-07-09,2025-09-08,25,1,6,18,,,,10,11,,4,,5,2,20,5,,,40.681949,-73.984399,New Construction,306,3004060018,3395579
7029,The Botanica,Tenant Selection,Rental,BK,11225,931 CARROLL STREET,BK0901,2025-06-12,2025-08-13,55,,27,28,,,,22,22,11,,,5,2,20,5,,,40.668183,-73.959685,New Construction,309,3011880058,3029709
7111,The Brook,Tenant Selection,Rental,BK,11201,589 Fulton St,BK0203,2025-06-02,2025-08-01,178,23,127,28,,,,,8,,170,,5,2,20,5,,,40.689238,-73.981765,New Construction,302,3001490014,3000000
7152,The Carroll,Tenant Selection,Rental,BK,11231,33 4th St,BK0601,2025-08-28,2025-10-28,23,3,11,9,,,,9,9,,5,,5,2,20,5,,,40.677654,-73.995064,New Construction,306,3004640051,3000000
6894,The Dome,Tenant Selection,Rental,BK,11222,237 McGuinness Blvd,BK0101,2025-05-07,2025-07-07,21,5,5,11,,,,,13,,8,,5,2,20,5,,,40.730107,-73.951295,New Construction,301,3025760007,3000000
4908,The Dupont,Tenant Selection,Rental,BK,11222,16 Dupont St,BK0101,2024-07-19,2024-09-18,115,28,29,58,,,,,37,,78,,5,2,20,5,,,40.735419,-73.95985,New Construction,301,3024940006,3000000
7083,The Elliot,Tenant Selection,Rental,BK,11217,151 S Elliott Pl,BK0203,2025-05-20,2025-07-22,20,5,5,10,,,,,20,,,,,,,,,,40.684881,-73.975125,New Construction,302,,
7191,The Everly,Tenant Selection,Rental,BK,11217,180 Ashland Pl,BK0203,2025-08-28,2025-10-28,171,104,52,15,,,,,25,,146,,5,2,20,5,,,40.689356,-73.978567,New Construction,302,3020950026,3000000
7052,The Hart,Tenant Selection,Rental,BK,11221,1038 Broadway,BK0302,2025-05-13,2025-06-27,18,16,2,,,,,,12,6,,,5,2,20,5,,,40.69544,-73.932524,New Construction,303,3015937502,3000000
4124,The Hub - Waiting List,Tenant Selection,Rental,BK,11217,333 SCHERMERHORN STREET,BK0202,2023-09-29,2023-10-30,150,46,85,19,,,,,150,,,,,,,,,,40.687144,-73.981243,New Construction,302,3001670013,3418263
5258,The Welz,Tenant Selection,Rental,BK,11206,159 Boerum St,BK0104,2024-09-19,2024-11-18,49,15,22,12,,,,,33,,16,,,,,,,,40.705955,-73.942317,New Construction,301,3030710040,3000000
5468,Union Channel Apartments,Tenant Selection,Rental,BK,11217,240 3 AVENUE,BK0601,2024-11-04,2025-01-03,58,14,12,29,3,,,23,23,10,2,,5,2,20,5,,,40.678691,-73.985207,New Construction,306,3004330028,3429819
5046,Weeksville Place,Tenant Selection,Rental,BK,11233,1559 Prospect Pl,BK0802,2024-08-27,2024-10-28,36,15,7,14,,,10,13,13,,,,5,2,20,5,,56,40.672925,-73.924479,New Construction,308,3013630090,3428724
7006,Williamsburg Wharf A1 aka 482 Kent Avenue,Tenant Selection,Rental,BK,11249,482 Kent Ave,BK0102,2025-05-28,2025-07-28,75,24,35,16,,,,,75,,,,5,2,20,5,,,40.707291,-73.968411,New Construction,301,3021340001,3000000
7237,Williamsburg Wharf A3,Tenant Selection,Rental,BK,11249,470 Kent Ave,BK0102,2025-11-24,2026-01-23,55,15,33,7,,,,,55,,,,5,2,20,10,,,40.707947,-73.968433,New Construction,301,3021340001,3000000
7499,1075 West Farms Road Apartments,Tenant Selection,Rental,BX,10459,1075 West Farms Road,BX0202,2026-04-20,2026-05-11,4,3,1,,,,,,4,,,,,,,,,,40.825487,-73.891129,New Construction,202,2027440043,2000000
7383,1081 Anderson Avenue Apartments,Tenant Selection,Rental,BX,10452,1081 ANDERSON AVENUE,BX0402,2025-12-30,2026-01-21,3,,1,2,,,,,3,,,,,,,,,,40.834193,-73.925723,New Construction,204,2025090022,2129692
7311,1119 Boston Road Apartments,Tenant Selection,Rental,BX,10456,1119 Boston Rd,BX0301,2025-12-11,2026-01-05,9,2,5,2,,,,,9,,,,,,,,,,40.827697,-73.904441,New Construction,203,2026130031,2000000
4902,1182 Woodycrest  Apartments,Tenant Selection,Rental,BX,10452,1182 WOODYCREST AVENUE,BX0402,2024-11-06,2025-01-07,36,,19,9,8,,,1,27,8,,,5,2,,,,3,40.836723,-73.924835,New Construction,204,2025100003,2003157
5433,120 East 144th Street Apartments,Tenant Selection,Rental,BX,10451,120 E 144th St,BX0401,2024-12-23,2025-02-24,86,3,59,24,,,,,86,,,,5,2,20,5,,,40.816951,-73.929876,New Construction,201,2023440112,2000000
7440,121 Mount Hope Place Apartments,Tenant Selection,Rental,BX,10453,121 Mt Hope Pl,BX0502,2026-02-10,2026-03-04,6,6,,,,,,,6,,,,,,,,,,40.848741,-73.907721,New Construction,205,2028050063,2007633
7408,1256 Shakespeare Avenue,Tenant Selection,Rental,BX,10452,1256 SHAKESPEARE AVENUE,BX0402,2026-01-13,2026-02-04,3,2,1,,,,,,3,,,,,,,,,,40.838602,-73.923004,New Construction,204,2025060081,2091247
3642,1325 Southern Boulevard Apartments,Tenant Selection,Rental,BX,10459,1325 SOUTHERN BOULEVARD,BX0303,2023-08-01,2023-10-02,22,5,10,5,2,,,6,13,3,,,5,2,50,5,,,40.831084,-73.891496,New Construction,203,2029760098,2010494
6909,1353 Castle Hill Avenue Senior Apartments,Tenant Selection,Rental,BX,10462,1353 CASTLE HILL AVENUE,BX0904,2025-10-27,2025-12-18,15,4,7,4,,,,,10,,5,,5,2,20,5,,66,40.835363,-73.852015,New Construction,209,2039350058,2130358
7447,1435 East Gunhill Road Apartments,Tenant Selection,Rental,BX,10469,1435 E Gun Hill Rd,BX1202,2026-04-08,2026-04-29,4,,4,,,,,,4,,,,,,,,,,40.869376,-73.844126,New Construction,212,2047620102,2000000
7158,1571 Jarvis Avenue Apartments,Tenant Selection,Rental,BX,10461,1571 Jarvis Ave,BX1002,2025-08-04,2025-08-25,5,3,2,,,,,,5,,,,,,,,,,40.844039,-73.82812,Preservation,210,2054010012,2000000
7539,1686 Davidson Avenue,Tenant Selection,Rental,BX,10453,1686 Davidson Ave,BX0501,2026-05-01,2026-05-21,7,1,2,4,,,,,7,,,,,,,,,,40.84669,-73.914208,New Construction,205,2028610020,2008347
7570,1727 Boston Road Apartments,Tenant Selection,Rental,BX,10460,1727 Boston Road,BX0303,2026-05-22,2026-06-15,19,5,5,9,,,,,19,,,,,,,,,,40.836889,-73.888584,Preservation,203,2029400053,2009881
7304,1761 Topping Ave Apartments,Tenant Selection,Rental,BX,10457,1761 Topping Ave,BX0502,2025-11-06,2025-12-08,2,,2,,,,,,2,,,,,,,,,,40.845709,-73.905687,New Construction,205,2027980046,2000000
7472,1801 Weeks Avenue Apartments,Tenant Selection,Rental,BX,10457,1801 Weeks Ave,BX0502,2026-03-06,2026-03-27,19,5,4,10,,,,,19,,,,,,,,,,40.84691,-73.907388,New Construction,205,2028260102,2007901
7349,1970 Crotona Avenue Apartments,Tenant Selection,Rental,BX,10457,1970 CROTONA AVENUE,BX0602,2025-12-08,2025-12-30,10,2,6,2,,,,,10,,,,,,,,,,40.845814,-73.890774,New Construction,206,2030920004,2000000
7405,1985 Jerome Avenue Apartments,Tenant Selection,Rental,BX,10453,1985 JEROME AVENUE,BX0501,2026-03-18,2026-05-18,28,,22,6,,,,11,17,,,,5,2,20,10,,,40.85234,-73.908718,New Construction,205,2028630050,2128676
7271,1992 Arthur Avenue Apartments,Tenant Selection,Rental,BX,10457,1992 Arthur Ave,BX0602,2025-09-23,2025-10-15,3,2,1,,,,,,3,,,,,,,,,,40.847251,-73.892857,New Construction,206,2030680064,2000000
7248,2135 Reeds Mill Lane Apartments,Tenant Selection,Rental,BX,10475,2135 REEDS MILL LANE,BX1202,2025-10-16,2025-11-07,3,,1,2,,,,,3,,,,,,,,,,40.881757,-73.832301,New Construction,212,2052630258,2123651
7289,2164 Hughes Avenue Apartments,Tenant Selection,Rental,BX,10457,2164 Hughes Ave,BX0602,2025-11-05,2025-11-28,7,1,3,3,,,,,7,,,,,,,,,,40.850945,-73.889248,New Construction,206,2030820022,2000000
7136,2216 Aqueduct Avenue Apartments,Tenant Selection,Rental,BX,10453,2216 Aqueduct Ave,BX0501,2026-01-22,2026-02-12,5,1,2,2,,,,,5,,,,,,,,,,40.858605,-73.907516,New Construction,205,2032080007,2000000
7272,2267 Andrews Avenue North Apartments,Tenant Selection,Rental,BX,10468,2267 ANDREWS AVENUE,BX0701,2025-10-27,2025-11-18,5,2,3,,,,,,5,,,,,,,,,,40.860763,-73.907976,New Construction,207,2032250032,2000000
7211,2311 Grand Avenue Apartments,Tenant Selection,Rental,BX,10468,2311 Grand Ave,BX0701,2025-08-27,2025-09-18,5,1,3,1,,,,,5,,,,,,,,,,40.860459,-73.904842,New Construction,207,2032090055,2000000
7327,233 East 202nd Street Apartments,Tenant Selection,Rental,BX,10458,233 EAST 202 STREET,BX0702,2025-12-17,2026-01-09,9,3,5,1,,,,,9,,,,,,,,,,40.873048,-73.885736,New Construction,207,2033080028,2000000
7148,2519 Sedgwick Avenue Apartments,Tenant Selection,Rental,BX,10468,2519 SEDGWICK AVENUE,BX0701,2025-07-28,2025-08-18,8,1,5,2,,,,,8,,,,,,,,,,40.867235,-73.90754,Preservation,207,2032370156,2129760
5246,2528 Grand Avenue Senior,Tenant Selection,Rental,BX,10468,2528 GRAND AVENUE,BX0701,2024-10-03,2024-10-24,19,,9,10,,,,,19,,,,5,2,20,5,,100,40.865215,-73.901429,New Construction,207,2032040015,2129684
7351,2721 Colden Avenue Apartments,Tenant Selection,Rental,BX,10469,2721 Colden Ave,BX1104,2025-12-15,2026-01-14,13,2,8,3,,,,,13,,,,5,2,20,10,,,40.866003,-73.859608,New Construction,211,2045160046,2000000
3200,2850 Webster Avenue Senior Apartments,Tenant Selection,Rental,BX,10458,2856 Webster Ave,BX0603,2022-11-02,2023-01-03,130,105,25,,,,,130,,,,,5,2,,,,100,40.866723,-73.884546,New Construction,207,2032737501,2130640
7390,2854 Webb Avenue Apartments,Tenant Selection,Rental,BX,10468,2854 Webb Ave,BX0801,2025-12-23,2026-01-13,2,,2,,,,,,2,,,,,,,,,,40.873328,-73.900633,New Construction,208,2032500070,2000000
5427,29 Featherbed Lane Apartments,Tenant Selection,Rental,BX,10452,29 FEATHERBED LANE,BX0501,2026-01-13,2026-03-16,40,8,20,12,,,,16,24,,,,5,2,20,10,,,40.845947,-73.915229,New Construction,205,2028650122,2129190
7509,2951 Wallace Avenue Apartments,Tenant Selection,Rental,BX,10467,2951 Wallace Ave,BX1104,2026-04-07,2026-04-28,8,,4,4,,,,,8,,,,,,,,,,40.869094,-73.864356,Preservation,211,2045480035,2000000
4531,299 East 161st Street Apartments,Tenant Selection,Rental,BX,10451,299 E 161 St,BX0401,2024-03-28,2024-05-28,47,12,25,10,,,,,27,,20,,5,2,50,5,,,40.825306,-73.917575,New Construction,204,2024210049,2130660
7460,3030 Colden Avenue Apartments,Tenant Selection,Rental,BX,10469,3030 Colden Ave,BX1104,2026-03-23,2026-04-13,3,,1,2,,,,,3,,,,,,,,,,40.870013,-73.859459,New Construction,212,2045760018,2000000
7247,3044 & 3046 Decatur Avenue Apartments,Tenant Selection,Rental,BX,10467,3044 Decatur Ave,BX0703,2025-09-29,2025-10-29,2,,2,,,,,,2,,,,,,,,,,40.870821,-73.879343,New Construction,207,2033310007,2000000
7247,3044 & 3046 Decatur Avenue Apartments,Tenant Selection,Rental,BX,10467,3046 Decatur Ave,BX0703,2025-09-29,2025-10-29,2,,2,,,,,,2,,,,,,,,,,40.870843,-73.879304,New Construction,207,2033310010,2000000
7200,3118 Webster Avenue Apartments,Tenant Selection,Rental,BX,10467,3118 Webster Ave,BX0703,2025-09-22,2025-11-21,69,2,27,30,10,,,35,34,,,,5,2,20,5,,,40.8716,-73.876319,New Construction,207,2033570007,2000000
7385,3217 Westchester Avenue,Tenant Selection,Rental,BX,10461,3217 WESTCHESTER AVENUE,BX1003,2025-12-22,2026-01-13,11,4,6,1,,,,,11,,,,,,,,,,40.851863,-73.829423,New Construction,210,2042450016,2000000
3225,322 Grand Concourse Apartments,Tenant Selection,Rental,BX,10451,322 Grand Concourse,BX0101,2022-10-05,2022-12-15,25,5,7,13,,,,,25,,,,5,2,50,5,,,40.814571,-73.928878,New Construction,201,2023410031,2130530
4306,3470 Fort Independence-Waiting list,Tenant Selection,Rental,BX,10463,3470 FORT INDEPENDENCE STREET,BX0801,2023-11-29,2024-01-08,36,8,9,16,3,,,,12,,24,,,,,,,,40.881728,-73.898845,New Construction,208,2032580120,2130471
7528,3530 Willett Avenue,Tenant Selection,Rental,BX,10467,3530 Willett Ave,BX1201,2026-04-29,2026-05-20,2,,2,,,,,,2,,,,,,,,,,40.878341,-73.867017,New Construction,212,,
7180,361 A & B East 194th Street Apartments,Tenant Selection,Rental,BX,10458,361 E 194th St,BX0702,2025-08-21,2025-09-12,4,,4,,,,,,4,,,,,,,,,,40.863775,-73.890669,New Construction,207,2032820063,2000000
7100,3815 Carpenter Avenue Apartments,Tenant Selection,Rental,BX,10467,3815 Carpenter Ave,BX1201,2025-06-26,2025-07-18,4,3,1,,,,,,4,,,,,,,,,,40.884943,-73.865423,New Construction,212,2046530022,2000000
7042,3825 Carpenter Avenue Apartments,Tenant Selection,Rental,BX,10467,3825 CARPENTER AVENUE,BX1201,2025-06-11,2025-07-03,3,1,1,1,,,,,3,,,,,,,,,,40.885338,-73.865209,New Construction,212,2046530089,2129752
7550,3846 Bailey Avenue Apartments,Tenant Selection,Rental,BX,10463,3846 Bailey Ave,BX0801,2026-05-19,2026-06-10,7,1,5,1,,,,,7,,,,,,,,,,40.885153,-73.896235,New Construction,208,2032630035,2016003
7146,54 Clinton Place Apartments,Tenant Selection,Rental,BX,10453,54 CLINTON PLACE,BX0501,2025-08-06,2025-08-27,3,1,1,1,,,,,3,,,,,,,,,,40.857159,-73.907233,New Construction,205,2032070020,2129753
7391,585 Jackson Avenue Apartments,Tenant Selection,Rental,BX,10455,585 Jackson Ave,BX0102,2026-01-07,2026-01-28,16,9,7,,,,,,16,,,,,,,,,,40.814117,-73.90877,New Construction,201,2026230165,2004422
7441,599 Tinton Avenue  Apartments,Tenant Selection,Rental,BX,10455,599 TINTON AVENUE,BX0102,2026-01-22,2026-02-23,11,,10,1,,,,,11,,,,,,,,,,40.813975,-73.905877,New Construction,201,2026530044,2004672
7267,60 Buchanan Place Apartments,Tenant Selection,Rental,BX,10453,60 Buchanan Pl,BX0501,2025-10-27,2025-11-18,3,3,,,,,,,3,,,,,,,,,,40.858467,-73.906486,New Construction,205,2032080014,2000000
6849,62-66 West Tremont Avenue Apartments,Tenant Selection,Rental,BX,10453,62-66 W Tremont Ave,BX0501,2025-02-19,2025-04-21,67,18,39,9,1,,,8,59,,,,5,2,,,,,40.851486,-73.911777,Preservation,205,2028620008,2008383
7167,66 East 177th Street Apartments,Tenant Selection,Rental,BX,10453,66 E 177th St,BX0502,2025-07-15,2025-08-05,11,4,5,2,,,,,11,,,,,,,,,,40.849804,-73.908732,New Construction,205,2028270044,2000000
2847,661 Manida Street Senior Apartments,Tenant Selection,Rental,BX,10474,661 Manida St,BX0201,2022-06-28,2022-08-30,32,23,9,,,,30,,2,,,,5,2,50,5,,100,40.813221,-73.888075,New Construction,202,2027650206,2130561
7404,714 Beach Avenue Apartments,Tenant Selection,Rental,BX,10473,714 Beach Ave,BX0902,2025-12-30,2026-01-21,9,,6,2,1,,,,9,,,,,,,,,,40.819469,-73.86346,New Construction,209,2035980012,2000000
7433,715 East 216th Street Apartments,Tenant Selection,Rental,BX,10467,715 E 216th St,BX1201,2026-02-10,2026-03-04,5,2,3,,,,,,5,,,,,,,,,,40.881213,-73.863207,New Construction,212,2046640042,2000000
7205,717 Bartholdi Street Apartments,Tenant Selection,Rental,BX,10467,717 Bartholdi St,BX1201,2025-08-06,2025-08-27,3,,3,,,,,,3,,,,,,,,,,40.874262,-73.866425,New Construction,212,2046290001,2000000
7135,722 Saint Lawrence Avenue Apartments,Tenant Selection,Rental,BX,10473,722 St Lawrence Ave,BX0902,2025-07-17,2025-08-07,4,2,2,,,,,,4,,,,,,,,,,40.820008,-73.864536,New Construction,209,2035970020,2000000
7368,727 East 215th Street Apartments,Tenant Selection,Rental,BX,10467,727 E 215th St,BX1201,2026-01-05,2026-02-04,3,,3,,,,,,3,,,,,,,,,,40.880302,-73.863462,New Construction,212,2046630085,2057917
7444,773 East 183 Street Apartments,Tenant Selection,Rental,BX,10460,773 E 183rd St,BX0603,2026-03-13,2026-04-03,7,5,2,,,,,,7,,,,,,,,,,40.851373,-73.883359,New Construction,206,2031140041,2000000
7437,779 East 181 Street Apartments,Tenant Selection,Rental,BX,10460,779 E 181st St,BX0602,2026-02-05,2026-02-26,3,,3,,,,,,3,,,,,,,,,,40.84756,-73.88535,New Construction,206,,
7288,874 Home Street Apartments,Tenant Selection,Rental,BX,10459,874 HOME STREET,BX0202,2025-10-28,2025-11-20,3,1,1,1,,,,,3,,,,,,,,,,40.828113,-73.896455,New Construction,202,2026920036,2127517
4754,ANDREWS AVENUE SOUTH SENIOR RESIDENCE,Tenant Selection,Rental,BX,10453,1746 ANDREWS AVENUE,BX0501,2024-05-08,2024-07-09,80,56,24,,,,,24,56,,,,5,2,,,,100,40.85037,-73.917222,New Construction,205,2028780183,2129342
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10469,1186 EAST 214 STREET,BX1201,2022-03-23,2022-04-20,8,,1,5,2,,,,7,1,,,,,,,,,40.87597,-73.851408,New Construction,212,2047080182,2113527
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10467,3210 OLINVILLE AVENUE,BX1201,2022-03-23,2022-04-20,8,,1,5,2,,,,6,2,,,,,,,,,40.871854,-73.868238,New Construction,212,2045950004,2056207
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10466,4187 LACONIA AVENUE,BX1203,2022-03-23,2022-04-20,1,,,,1,,,,1,,,,,,,,,,40.889442,-73.846083,New Construction,212,2048790071,2065375
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10475,2183 NEW ENGLAND THRUWAY SERVICE ROAD,BX1202,2022-03-23,2022-04-20,2,,,1,1,,,,1,1,,,,,,,,,40.881839,-73.830413,New Construction,212,2052630185,2113223
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10475,2188 REEDS MILL LANE,BX1202,2022-03-23,2022-04-20,3,,,,3,,,,1,2,,,,,,,,,40.882168,-73.83183,New Construction,212,2052630179,2113702
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10469,3630 EASTCHESTER ROAD,BX1202,2022-03-23,2022-04-20,3,,1,1,1,,,,1,2,,,,,,,,,40.881596,-73.848806,New Construction,212,2049010018,2114601
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10469,3227 HONE AVENUE,BX1201,2022-03-23,2022-04-20,3,,,1,2,,,,1,2,,,,,,,,,40.871866,-73.857538,New Construction,212,2046110156,2115171
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10466,1149 EAST 224 STREET,BX1202,2022-03-23,2022-04-20,2,,,,,2,,,1,1,,,,,,,,,40.882822,-73.847993,New Construction,212,2049030021,2115229
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10467,3212 OLINVILLE AVENUE,BX1201,2022-03-23,2022-04-20,5,1,2,2,,,,,4,1,,,,,,,,,40.871879,-73.868238,New Construction,212,2045950114,2103652
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10475,2186 REEDS MILL LANE,BX1202,2022-03-23,2022-04-20,3,,1,,2,,,,2,1,,,,,,,,,40.882116,-73.831992,New Construction,212,2052630178,2113701
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10469,3471 BRUNER AVENUE,BX1202,2022-03-23,2022-04-20,3,,,,3,,,,1,2,,,,,,,,,40.879399,-73.841749,New Construction,212,2048830126,2112952
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10469,1184 EAST 214 STREET,BX1201,2022-03-23,2022-04-20,8,,1,5,2,,,,7,1,,,,,,,,,40.875981,-73.851448,New Construction,212,2047080181,2113526
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10469,3221 HONE AVENUE,BX1201,2022-03-23,2022-04-20,3,,1,,2,,,,2,1,,,,,,,,,40.871789,-73.857542,New Construction,212,2046110159,2115174
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10466,1151 EAST 224 STREET,BX1202,2022-03-23,2022-04-20,3,,,,1,2,,,1,2,,,,,,,,,40.882805,-73.847953,New Construction,212,2049030020,2115228
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10467,3214 OLINVILLE AVENUE,BX1201,2022-03-23,2022-04-20,7,,1,4,2,,,,6,1,,,,,,,,,40.871904,-73.868237,New Construction,212,2045950115,2112898
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10469,3473 BRUNER AVENUE,BX1202,2022-03-23,2022-04-20,3,,1,,2,,,,1,2,,,,,,,,,40.879418,-73.841759,New Construction,212,2048830125,2112953
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10467,3612 BARNES AVENUE,BX1201,2022-03-23,2022-04-20,9,4,4,1,,,,,6,3,,,,,,,,,40.878705,-73.861621,New Construction,212,2046720040,2114916
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10466,1147 EAST 224 STREET,BX1202,2022-03-23,2022-04-20,3,,,,1,2,,,2,1,,,,,,,,,40.882838,-73.848033,New Construction,212,2049030022,2115230
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10469,2904 ELY AVENUE,BX1202,2022-03-23,2022-04-20,2,,,,2,,,,1,1,,,,,,,,,40.869946,-73.835849,New Construction,212,2047960139,2112929
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10469,3563 BRONXWOOD AVENUE,BX1201,2022-03-23,2022-04-20,3,,,,3,,,,1,2,,,,,,,,,40.877081,-73.859643,New Construction,212,2046710073,2115736
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10475,2187 NEW ENGLAND THRUWAY SERVICE ROAD,BX1202,2022-03-23,2022-04-20,3,,,,1,2,,,3,,,,,,,,,,40.88187,-73.830362,New Construction,212,2052630183,2113221
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10469,3217 HONE AVENUE,BX1201,2022-03-23,2022-04-20,3,,1,1,1,,,,1,2,,,,,,,,,40.87174,-73.857542,New Construction,212,2046110160,2115175
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10469,3561 BRONXWOOD AVENUE,BX1201,2022-03-23,2022-04-20,2,,,1,1,,,,2,,,,,,,,,,40.877054,-73.859657,New Construction,212,2046710075,2115564
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10469,3475 BRUNER AVENUE,BX1202,2022-03-23,2022-04-20,3,,1,,2,,,,2,1,,,,,,,,,40.879437,-73.84177,New Construction,212,2048830124,2065453
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10469,1185 EAST 213 STREET,BX1201,2022-03-23,2022-04-20,7,,,6,1,,,,3,4,,,,,,,,,40.875397,-73.851941,New Construction,212,2047080005,2113524
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10475,2185 NEW ENGLAND THRUWAY SERVICE ROAD,BX1202,2022-03-23,2022-04-20,3,,,,1,2,,,2,1,,,,,,,,,40.881853,-73.830387,New Construction,212,2052630184,2113222
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10469,3223 HONE AVENUE,BX1201,2022-03-23,2022-04-20,3,,1,,2,,,,1,2,,,,,,,,,40.871817,-73.857539,New Construction,212,2046110158,2115173
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10469,1183 EAST 213 STREET,BX1201,2022-03-23,2022-04-20,6,,,6,,,,,5,1,,,,,,,,,40.875405,-73.85197,New Construction,212,2047080008,2113525
2779,Amanda's Cove Waiting List,Tenant Selection,Rental,BX,10466,4183 LACONIA AVENUE,BX1203,2022-03-23,2022-04-20,2,,,,2,,,,2,,,,,,,,,,40.889371,-73.846123,New Construction,212,2048790171,2117227
