project_id,project_name,num_buildings,total_units,avg_units_per_building,extremely_low_income_units,very_low_income_units,low_income_units,address,postcode,community_board,latitude,longitude,building_total_units,studio_units,_1_br_units,_2_br_units,_3_br_units,reporting_construction_type,building_completion_date
65847,NHP - HOPE HOMES CLUSTER AMENDMENT,10,32,3.2,,,,345 EAST 119 STREET,10035,MN-11,40.798166,-73.934519,4,,,,4,Preservation,2018-07-18
65847,NHP - HOPE HOMES CLUSTER AMENDMENT,10,32,3.2,,,,424 EAST 119 STREET,10035,MN-11,40.797622,-73.933273,2,,,,2,Preservation,2018-07-18
65847,NHP - HOPE HOMES CLUSTER AMENDMENT,10,32,3.2,,,,215 EAST 120 STREET,10035,MN-11,40.800284,-73.937579,3,,,,3,Preservation,2018-07-18
65847,NHP - HOPE HOMES CLUSTER AMENDMENT,10,32,3.2,,,,328 EAST 120 STREET,10035,MN-11,40.799182,-73.934807,3,,,,3,Preservation,2018-07-18
65847,NHP - HOPE HOMES CLUSTER AMENDMENT,10,32,3.2,,,,38 EAST 126 STREET,10035,MN-11,40.806552,-73.940517,3,,,,3,Preservation,2018-07-18
65847,NHP - HOPE HOMES CLUSTER AMENDMENT,10,32,3.2,,,,50 EAST 127 STREET,10035,MN-11,40.806886,-73.939372,4,,,,4,Preservation,2018-07-18
61837,9 FORT WASHINGTON AVENUE CLUSTER,2,44,22.0,,,,518 WEST 161 STREET,10032,MN-12,40.835673,-73.940983,24,,1,13,10,Preservation,2018-06-19
61837,9 FORT WASHINGTON AVENUE CLUSTER,2,44,22.0,,,,544 WEST 163 STREET,10032,MN-12,40.837265,-73.940884,20,,1,12,7,Preservation,2018-06-19
65364,CASA CECILIA,2,35,17.5,,,,528 WEST 153 STREET,10031,MN-09,40.830669,-73.944886,10,1,,9,,Preservation,2017-12-15
65364,CASA CECILIA,2,35,17.5,,,,536 WEST 153 STREET,10031,MN-09,40.830735,-73.945045,25,,,16,9,Preservation,2017-12-15
48608,TMN904 - PRECISE,6,125,20.8,,2,8,244 LENOX AVENUE,10027,MN-10,40.806126,-73.946677,10,2,8,,,Preservation,2020-03-18
48608,TMN904 - PRECISE,6,125,20.8,,4,18,23 WEST 119 STREET,10026,MN-10,40.803069,-73.946145,23,4,8,6,4,Preservation,2021-08-16
48608,TMN904 - PRECISE,6,125,20.8,,,4,157 WEST 122 STREET,10027,MN-10,40.806495,-73.948428,4,,4,,,Preservation,2020-09-16
48608,TMN904 - PRECISE,6,125,20.8,,8,47,410 WEST 128 STREET,10027,MN-09,40.813098,-73.952169,56,,37,12,7,Preservation,2021-06-21
48608,TMN904 - PRECISE,6,125,20.8,,3,24,116 WEST 129 STREET,10027,MN-10,40.81075,-73.944679,28,4,13,6,4,Preservation,2019-11-07
48608,TMN904 - PRECISE,6,125,20.8,,,4,111 WEST 131 STREET,10027,MN-10,40.811856,-73.943381,4,1,3,,,Preservation,2019-10-25
64892,FH HOMES,2,41,20.5,,6,14,2264 AMSTERDAM AVENUE,10032,MN-12,40.842622,-73.934927,21,,21,,,Preservation,2017-08-17
64892,FH HOMES,2,41,20.5,,6,13,441 WEST 47 STREET,10036,MN-04,40.762138,-73.991553,20,12,8,,,Preservation,2017-08-17
63845,LESPMHA HDFC,18,210,11.7,,5,4,168 ATTORNEY STREET,10002,MN-03,40.720806,-73.983207,10,,1,4,5,Preservation,2017-06-29
63845,LESPMHA HDFC,18,210,11.7,,4,4,169 AVENUE B,10009,MN-03,40.727253,-73.979612,9,,,9,,Preservation,2017-06-29
63845,LESPMHA HDFC,18,210,11.7,,5,4,171 AVENUE B,10009,MN-03,40.727313,-73.979568,9,,,9,,Preservation,2017-06-29
63845,LESPMHA HDFC,18,210,11.7,,5,4,173 AVENUE B,10009,MN-03,40.727374,-73.979525,9,,,,9,Preservation,2017-06-29
63845,LESPMHA HDFC,18,210,11.7,,11,11,134 AVENUE C,10009,MN-03,40.724988,-73.978184,22,,,12,10,Preservation,2017-06-29
63845,LESPMHA HDFC,18,210,11.7,,1,1,17 AVENUE D,10009,MN-03,40.720594,-73.9783,2,1,1,,,Preservation,2017-06-29
63845,LESPMHA HDFC,18,210,11.7,,5,4,45 CLINTON STREET,10002,MN-03,40.719824,-73.9847,9,,,9,,Preservation,2017-06-29
63845,LESPMHA HDFC,18,210,11.7,,13,11,166 EAST 2 STREET,10009,MN-03,40.722654,-73.984898,25,,11,10,4,Preservation,2017-06-29
63845,LESPMHA HDFC,18,210,11.7,,2,3,523 EAST 6 STREET,10009,MN-03,40.725179,-73.983238,5,,,1,4,Preservation,2017-06-29
63845,LESPMHA HDFC,18,210,11.7,,2,3,218 EAST 7 STREET,10009,MN-03,40.724445,-73.979746,5,,,,1,Preservation,2017-06-29
63845,LESPMHA HDFC,18,210,11.7,,7,5,327 EAST 8 STREET,10009,MN-03,40.725043,-73.979212,12,,9,,3,Preservation,2017-06-29
63845,LESPMHA HDFC,18,210,11.7,,2,3,295 EAST 10 STREET,10009,MN-03,40.727679,-73.981812,5,,,1,4,Preservation,2017-06-29
63845,LESPMHA HDFC,18,210,11.7,,3,4,391 EAST 10 STREET,10009,MN-03,40.726138,-73.97814,7,,1,6,,Preservation,2017-06-29
63845,LESPMHA HDFC,18,210,11.7,,6,5,419 EAST 12 STREET,10009,MN-03,40.729606,-73.982548,11,,6,5,,Preservation,2017-06-29
63845,LESPMHA HDFC,18,210,11.7,,8,6,539 EAST 11 STREET,10009,MN-03,40.728041,-73.980809,15,,10,5,,Preservation,2017-06-29
63845,LESPMHA HDFC,18,210,11.7,,9,10,15 CLINTON STREET,10002,MN-03,40.720845,-73.984166,19,,1,18,,Preservation,2017-06-29
63845,LESPMHA HDFC,18,210,11.7,,5,5,28 CLINTON STREET,10002,MN-03,40.720515,-73.984318,10,,2,,8,Preservation,2017-06-29
63845,LESPMHA HDFC,18,210,11.7,,13,12,165 SUFFOLK STREET,10002,MN-03,40.721073,-73.985032,26,,5,19,2,Preservation,2017-06-29
60872,MHANY 2004 HDFC.HPOP.FY17,4,111,27.8,,10,24,428 EAST 117 STREET,10035,MN-11,40.796343,-73.93413,35,,18,,17,Preservation,2017-06-22
60872,MHANY 2004 HDFC.HPOP.FY17,4,111,27.8,,7,9,446 EAST 117 STREET,10035,MN-11,40.79622,-73.933842,16,,5,6,3,Preservation,2017-06-22
60872,MHANY 2004 HDFC.HPOP.FY17,4,111,27.8,,6,24,226 EAST 119 STREET,10035,MN-11,40.799559,-73.937833,30,,1,12,11,Preservation,2017-06-22
60872,MHANY 2004 HDFC.HPOP.FY17,4,111,27.8,,5,24,234 EAST 119 STREET,10035,MN-11,40.799504,-73.937707,30,,1,12,11,Preservation,2017-06-22
64645,39 WEST 23RD STREET,2,44,22.0,,,2,39 WEST 23 STREET,10010,MN-05,40.742131,-73.990931,35,1,1,,,New Construction,
64645,39 WEST 23RD STREET,2,44,22.0,,,,22 WEST 24 STREET,10010,MN-05,40.742595,-73.990051,9,,,2,,New Construction,
61660,ECDO TRANSFERS TO NYC JOE,18,221,12.3,,,10,107 MORNINGSIDE AVENUE,10027,MN-09,40.810423,-73.954693,10,1,,9,,Preservation,2016-07-01
61660,ECDO TRANSFERS TO NYC JOE,18,221,12.3,,,10,109 MORNINGSIDE AVENUE,10027,MN-09,40.810461,-73.954664,10,1,,9,,Preservation,2016-07-01
61660,ECDO TRANSFERS TO NYC JOE,18,221,12.3,,,10,111 MORNINGSIDE AVENUE,10027,MN-09,40.810499,-73.954635,10,1,,9,,Preservation,2016-07-01
61660,ECDO TRANSFERS TO NYC JOE,18,221,12.3,,,18,654 ST NICHOLAS AVENUE,10030,MN-09,40.822556,-73.94545,24,,7,7,10,Preservation,2016-07-01
61660,ECDO TRANSFERS TO NYC JOE,18,221,12.3,,14,1,36 ST NICHOLAS PLACE,10031,MN-09,40.828351,-73.9416,15,6,1,8,,Preservation,2016-07-01
61660,ECDO TRANSFERS TO NYC JOE,18,221,12.3,,4,,122 WEST 119 STREET,10026,MN-10,40.804327,-73.949174,4,,1,3,,Preservation,2016-07-01
61660,ECDO TRANSFERS TO NYC JOE,18,221,12.3,,,16,457 WEST 125 STREET,10027,MN-09,40.812805,-73.95575,16,5,5,,6,Preservation,2016-07-01
61660,ECDO TRANSFERS TO NYC JOE,18,221,12.3,,19,,361 WEST 126 STREET,10027,MN-09,40.811629,-73.952525,20,10,10,,,Preservation,2016-07-01
61660,ECDO TRANSFERS TO NYC JOE,18,221,12.3,,20,,363 WEST 126 STREET,10027,MN-09,40.811649,-73.952564,20,11,9,,,Preservation,2016-07-01
61660,ECDO TRANSFERS TO NYC JOE,18,221,12.3,,9,,367 WEST 126 STREET,10027,MN-09,40.811684,-73.952651,9,,9,,,Preservation,2016-07-01
61660,ECDO TRANSFERS TO NYC JOE,18,221,12.3,,4,,39 WEST 126 STREET,10027,MN-10,40.807656,-73.943088,4,,4,,,Preservation,2016-07-01
61660,ECDO TRANSFERS TO NYC JOE,18,221,12.3,,8,7,433 WEST 126 STREET,10027,MN-09,40.812923,-73.954633,15,1,1,13,,Preservation,2016-07-01
61660,ECDO TRANSFERS TO NYC JOE,18,221,12.3,,4,,44 WEST 126 STREET,10027,MN-10,40.807686,-73.943211,4,,4,,,Preservation,2016-07-01
61660,ECDO TRANSFERS TO NYC JOE,18,221,12.3,,3,16,464 WEST 126 STREET,10027,MN-09,40.813662,-73.955308,19,2,,6,6,Preservation,2016-07-01
61660,ECDO TRANSFERS TO NYC JOE,18,221,12.3,,4,,364 WEST 127 STREET,10027,MN-09,40.812379,-73.952401,8,,3,3,,Preservation,2016-07-01
61660,ECDO TRANSFERS TO NYC JOE,18,221,12.3,,2,,366 WEST 127 STREET,10027,MN-09,40.812395,-73.952437,8,,3,3,,Preservation,2016-07-01
61660,ECDO TRANSFERS TO NYC JOE,18,221,12.3,,10,,452 ST NICHOLAS AVENUE,10027,MN-10,40.815215,-73.948906,10,,,6,4,Preservation,2016-07-01
61660,ECDO TRANSFERS TO NYC JOE,18,221,12.3,,,14,521 WEST 144 STREET,10031,MN-09,40.824907,-73.948898,15,,2,8,,Preservation,2016-07-01
58870,El Caribe Apartments,5,49,9.8,,,13,161 ALLEN STREET,10002,MN-03,40.721038,-73.989448,13,,13,,,Preservation,2016-03-02
58870,El Caribe Apartments,5,49,9.8,,1,1,305 EAST HOUSTON STREET,10002,MN-03,40.72135,-73.983445,4,,3,,1,Preservation,2016-03-02
58870,El Caribe Apartments,5,49,9.8,,5,12,325 EAST HOUSTON STREET,10002,MN-03,40.721111,-73.982662,17,6,1,10,,Preservation,2016-03-02
58870,El Caribe Apartments,5,49,9.8,,2,3,147 RIVINGTON STREET,10002,MN-03,40.719291,-73.98579,7,,6,,1,Preservation,2016-03-02
58870,El Caribe Apartments,5,49,9.8,,2,5,156 STANTON STREET,10002,MN-03,40.720436,-73.985108,8,,8,,,Preservation,2016-03-02
49445,TMN903 - Lemle & Wolff,4,92,23.0,,18,,31 WEST 129 STREET,10027,MN-10,40.809604,-73.941909,18,,,,18,Preservation,2018-01-18
49445,TMN903 - Lemle & Wolff,4,92,23.0,,24,,39 WEST 129 STREET,10027,MN-10,40.809665,-73.942057,25,,,1,14,Preservation,2018-01-18
49445,TMN903 - Lemle & Wolff,4,92,23.0,,,,43 WEST 129 STREET,10027,MN-10,40.809698,-73.942129,25,,,2,12,Preservation,2018-09-05
49445,TMN903 - Lemle & Wolff,4,92,23.0,,24,,53 WEST 129 STREET,10027,MN-10,40.809778,-73.942317,24,,,,13,Preservation,2018-01-18
53551,Lower East Side - Inclusionary Zoning,2,26,13.0,,12,,377 EAST 10 STREET,10009,MN-03,40.726325,-73.978587,12,3,2,3,4,Preservation,2017-11-21
53551,Lower East Side - Inclusionary Zoning,2,26,13.0,,14,,544 EAST 13 STREET,10009,MN-03,40.729166,-73.979553,14,3,3,8,,Preservation,2017-11-21
53392,1766-68 SECOND AVENUE,2,28,14.0,,,22,1766 2 AVENUE,10128,MN-08,40.781779,-73.948884,22,,,19,3,New Construction,2019-08-22
53392,1766-68 SECOND AVENUE,2,28,14.0,,,6,1768 2 AVENUE,10128,MN-08,40.78182,-73.948855,6,5,1,,,New Construction,2019-08-22
54709,HCCI 2 Phase II,7,207,29.6,,,53,60 ST NICHOLAS AVENUE,10026,MN-10,40.800887,-73.952507,53,,,47,6,Preservation,2016-06-13
54709,HCCI 2 Phase II,7,207,29.6,,7,6,210 WEST 140 STREET,10030,MN-10,40.818755,-73.942085,18,,,8,10,Preservation,2016-06-13
54709,HCCI 2 Phase II,7,207,29.6,,7,6,212 WEST 140 STREET,10030,MN-10,40.818772,-73.942125,18,,,8,10,Preservation,2016-06-10
54709,HCCI 2 Phase II,7,207,29.6,,8,5,214 WEST 140 STREET,10030,MN-10,40.818788,-73.942165,18,,,8,6,Preservation,2016-06-10
54709,HCCI 2 Phase II,7,207,29.6,,8,5,216 WEST 140 STREET,10030,MN-10,40.818805,-73.942205,18,,,8,10,Preservation,2016-06-10
54709,HCCI 2 Phase II,7,207,29.6,,,35,239 WEST 145 STREET,10039,MN-10,40.822169,-73.940312,41,,5,31,5,Preservation,2016-06-10
54709,HCCI 2 Phase II,7,207,29.6,,,35,247 WEST 145 STREET,10039,MN-10,40.822238,-73.940471,41,,4,32,5,Preservation,2016-06-13
54948,West 140th Street,5,92,18.4,,2,11,206 WEST 140 STREET,10030,MN-10,40.818722,-73.942006,18,,,18,,Preservation,2015-06-29
54948,West 140th Street,5,92,18.4,,4,9,218 WEST 140 STREET,10030,MN-10,40.818821,-73.942244,18,,5,8,5,Preservation,2015-06-29
54948,West 140th Street,5,92,18.4,,3,10,220 WEST 140 STREET,10030,MN-10,40.818838,-73.942284,18,,,18,,Preservation,2015-06-29
54948,West 140th Street,5,92,18.4,,5,8,222 WEST 140 STREET,10030,MN-10,40.818854,-73.942324,18,,,18,,Preservation,2015-06-29
54948,West 140th Street,5,92,18.4,,4,14,267 WEST 140 STREET,10030,MN-10,40.819236,-73.94318,20,,,20,,Preservation,2015-06-29
52674,Genesis Year 15 Resyndication,28,358,12.8,,,26,2094 5 AVENUE,10035,MN-10,40.808783,-73.940544,27,,13,13,,Preservation,2017-10-03
52674,Genesis Year 15 Resyndication,28,358,12.8,,,9,2407 FREDERICK DOUGLASS BOULEVARD,10027,MN-10,40.812652,-73.949366,9,,5,4,,Preservation,2017-06-09
52674,Genesis Year 15 Resyndication,28,358,12.8,,,8,2451 FREDERICK DOUGLASS BOULEVARD,10027,MN-10,40.814188,-73.948249,9,,1,8,,Preservation,2017-06-15
52674,Genesis Year 15 Resyndication,28,358,12.8,,1,13,2467 FREDERICK DOUGLASS BOULEVARD,10027,MN-10,40.814723,-73.947858,14,,6,8,,Preservation,2017-10-20
52674,Genesis Year 15 Resyndication,28,358,12.8,,,8,418 LENOX AVENUE,10037,MN-10,40.811469,-73.942778,8,,,8,,Preservation,2017-07-06
52674,Genesis Year 15 Resyndication,28,358,12.8,,,10,418 ST NICHOLAS AVENUE,10027,MN-10,40.814568,-73.949289,10,,6,4,,Preservation,2017-06-22
52674,Genesis Year 15 Resyndication,28,358,12.8,,,24,147 WEST 127 STREET,10027,MN-10,40.809653,-73.945883,24,2,10,12,,Preservation,2017-07-06
52674,Genesis Year 15 Resyndication,28,358,12.8,,,23,28 WEST 127 STREET,10027,MN-10,40.808155,-73.942391,24,1,11,12,,Preservation,2017-06-22
52674,Genesis Year 15 Resyndication,28,358,12.8,,3,15,65 WEST 127 STREET,10027,MN-10,40.808524,-73.943218,18,,2,10,6,Preservation,2017-06-15
52674,Genesis Year 15 Resyndication,28,358,12.8,,,29,20 WEST 129 STREET,10027,MN-10,40.809497,-73.9417,29,7,17,5,,Preservation,2017-03-10
52674,Genesis Year 15 Resyndication,28,358,12.8,,,4,24 WEST 129 STREET,10027,MN-10,40.80953,-73.941776,4,,1,3,,Preservation,2017-03-10
52674,Genesis Year 15 Resyndication,28,358,12.8,,,4,26 WEST 129 STREET,10027,MN-10,40.809544,-73.941815,4,,4,,,Preservation,2017-06-15
52674,Genesis Year 15 Resyndication,28,358,12.8,,,4,30 WEST 129 STREET,10027,MN-10,40.809577,-73.941891,4,,1,3,,Preservation,2017-03-10
52674,Genesis Year 15 Resyndication,28,358,12.8,,,13,69 WEST 130 STREET,10037,MN-10,40.810431,-73.941941,14,,,14,,Preservation,2017-06-09
52674,Genesis Year 15 Resyndication,28,358,12.8,,3,21,28 WEST 131 STREET,10037,MN-10,40.810652,-73.940564,25,3,10,7,5,Preservation,2017-06-09
52674,Genesis Year 15 Resyndication,28,358,12.8,,,8,4 WEST 131 STREET,10037,MN-10,40.810421,-73.940016,8,1,4,3,,Preservation,2017-06-15
52674,Genesis Year 15 Resyndication,28,358,12.8,,,4,71 WEST 131 STREET,10037,MN-10,40.811075,-73.941529,4,,4,,,Preservation,2017-07-11
52674,Genesis Year 15 Resyndication,28,358,12.8,,1,3,72 WEST 131 STREET,10037,MN-10,40.811075,-73.941572,4,,4,,,Preservation,2017-07-11
52674,Genesis Year 15 Resyndication,28,358,12.8,,,4,73 WEST 131 STREET,10037,MN-10,40.811095,-73.941575,4,,4,,,Preservation,2017-10-13
52674,Genesis Year 15 Resyndication,28,358,12.8,,1,3,8 WEST 131 STREET,10037,MN-10,40.81046,-73.940109,4,,4,,,Preservation,2017-06-15
52674,Genesis Year 15 Resyndication,28,358,12.8,,,10,103 WEST 137 STREET,10030,MN-10,40.815623,-73.940412,10,1,,9,,Preservation,2017-09-18
52674,Genesis Year 15 Resyndication,28,358,12.8,,2,14,105 WEST 137 STREET,10030,MN-10,40.815639,-73.940448,17,1,12,4,,Preservation,2017-10-13
52674,Genesis Year 15 Resyndication,28,358,12.8,,3,7,125 WEST 137 STREET,10030,MN-10,40.815801,-73.940834,10,,,2,8,Preservation,2018-07-26
52674,Genesis Year 15 Resyndication,28,358,12.8,,1,9,127 WEST 137 STREET,10030,MN-10,40.815818,-73.94087,10,1,,5,4,Preservation,2017-07-21
52674,Genesis Year 15 Resyndication,28,358,12.8,,1,9,129 WEST 137 STREET,10030,MN-10,40.815834,-73.94091,10,1,,5,4,Preservation,2017-07-12
52674,Genesis Year 15 Resyndication,28,358,12.8,,5,14,131 WEST 137 STREET,10030,MN-10,40.815851,-73.94095,19,9,10,,,Preservation,2018-07-30
52674,Genesis Year 15 Resyndication,28,358,12.8,,5,19,106 WEST 138 STREET,10030,MN-10,40.816224,-73.939942,24,,,24,,Preservation,2018-07-26
52674,Genesis Year 15 Resyndication,28,358,12.8,,2,9,137 WEST 138 STREET,10030,MN-10,40.816839,-73.941365,11,1,2,4,4,Preservation,2018-07-30
48763,Dorie Miller Apartments - WHGA,4,54,13.5,,,8,2472 ADAM C POWELL BOULEVARD,10030,MN-10,40.820755,-73.939732,8,,8,,,Preservation,2019-04-05
48763,Dorie Miller Apartments - WHGA,4,54,13.5,,,7,2797 FREDERICK DOUGLASS BOULEVARD,10039,MN-10,40.825166,-73.940226,8,,,8,,Preservation,2018-02-13
48763,Dorie Miller Apartments - WHGA,4,54,13.5,,6,14,204 BRADHURST AVENUE,10039,MN-10,40.827452,-73.939827,20,1,10,4,1,Preservation,2018-03-28
48763,Dorie Miller Apartments - WHGA,4,54,13.5,,11,7,232 WEST 149 STREET,10039,MN-10,40.824655,-73.938359,18,1,5,12,,Preservation,2018-02-07
50184,STRIVERS PLAZA II,10,117,11.7,,,8,2312 ADAM C POWELL BOULEVARD,10030,MN-10,40.815723,-73.943407,8,,,4,4,Preservation,2017-07-13
50184,STRIVERS PLAZA II,10,117,11.7,,3,18,2518 FREDERICK DOUGLASS BOULEVARD,10030,MN-10,40.816084,-73.946838,22,8,10,4,,Preservation,2017-07-13
50184,STRIVERS PLAZA II,10,117,11.7,,7,10,2540 FREDERICK DOUGLASS BOULEVARD,10030,MN-10,40.816732,-73.946365,17,4,9,4,,Preservation,2017-07-13
50184,STRIVERS PLAZA II,10,117,11.7,,,14,488 ST NICHOLAS AVENUE,10030,MN-10,40.81656,-73.948258,15,,2,13,,Preservation,2017-07-13
50184,STRIVERS PLAZA II,10,117,11.7,,3,12,490 ST NICHOLAS AVENUE,10030,MN-10,40.816634,-73.948225,15,1,3,11,,Preservation,2017-07-13
50184,STRIVERS PLAZA II,10,117,11.7,,,8,216 WEST 135 STREET,10030,MN-10,40.815595,-73.944411,8,,8,,,Preservation,2017-07-13
50184,STRIVERS PLAZA II,10,117,11.7,,2,6,229 WEST 135 STREET,10030,MN-10,40.815902,-73.945094,8,,4,4,,Preservation,2017-07-13
50184,STRIVERS PLAZA II,10,117,11.7,,,8,231 WEST 135 STREET,10030,MN-10,40.815933,-73.94517,8,,8,,,Preservation,2017-07-13
50184,STRIVERS PLAZA II,10,117,11.7,,,8,233 WEST 135 STREET,10030,MN-10,40.815966,-73.945242,8,,8,,,Preservation,2017-07-13
50184,STRIVERS PLAZA II,10,117,11.7,,2,6,235 WEST 135 STREET,10030,MN-10,40.815996,-73.945318,8,,4,4,,Preservation,2017-07-13
52733,HCCI 2,20,399,19.9,,,10,2031 ADAM C POWELL BOULEVARD,10027,MN-10,40.806748,-73.949938,11,,1,7,3,Preservation,2017-01-20
52733,HCCI 2,20,399,19.9,,,51,2400 ADAM C POWELL BOULEVARD,10030,MN-10,40.818535,-73.941356,54,,,7,16,Preservation,2014-12-04
52733,HCCI 2,20,399,19.9,,,8,2815 FREDERICK DOUGLASS BOULEVARD,10039,MN-10,40.825893,-73.939694,12,,2,5,5,Preservation,2014-12-04
52733,HCCI 2,20,399,19.9,,,18,2819 FREDERICK DOUGLASS BOULEVARD,10039,MN-10,40.826066,-73.939568,44,,10,1,33,Preservation,2014-12-04
52733,HCCI 2,20,399,19.9,,,9,2844 FREDERICK DOUGLASS BOULEVARD,10039,MN-10,40.82642,-73.939289,27,,17,10,,Preservation,2017-01-20
52733,HCCI 2,20,399,19.9,,,25,2855 8 AVENUE,10039,MN-10,40.82741,-73.938587,49,,10,25,14,Preservation,2017-05-10
52733,HCCI 2,20,399,19.9,,,8,220 BRADHURST AVENUE,10039,MN-10,40.828122,-73.939356,18,,6,10,2,Preservation,2014-12-04
52733,HCCI 2,20,399,19.9,,,13,161 LENOX AVENUE,10026,MN-10,40.803429,-73.948669,13,,4,8,1,Preservation,2017-01-20
52733,HCCI 2,20,399,19.9,,,4,191 LENOX AVENUE,10026,MN-10,40.804318,-73.948022,4,,,4,,Preservation,2017-05-10
52733,HCCI 2,20,399,19.9,,,12,166 WEST 120 STREET,10027,MN-10,40.80531,-73.949549,12,4,,4,4,Preservation,2016-07-12
52733,HCCI 2,20,399,19.9,,,10,203 WEST 140 STREET,10030,MN-10,40.818703,-73.941916,15,,1,12,2,Preservation,2017-01-20
52733,HCCI 2,20,399,19.9,,,2,205 WEST 140 STREET,10030,MN-10,40.81872,-73.941955,10,,,,10,Preservation,2017-07-12
52733,HCCI 2,20,399,19.9,,,3,211 WEST 140 STREET,10030,MN-10,40.818769,-73.942075,10,,,,10,Preservation,2016-12-28
52733,HCCI 2,20,399,19.9,,,8,213 WEST 140 STREET,10030,MN-10,40.818786,-73.942114,15,,1,12,2,Preservation,2016-07-12
52733,HCCI 2,20,399,19.9,,,3,215 WEST 140 STREET,10030,MN-10,40.818802,-73.942154,15,,1,12,2,Preservation,2014-12-04
52733,HCCI 2,20,399,19.9,,,6,223 WEST 145 STREET,10039,MN-10,40.822037,-73.939998,16,,5,10,1,Preservation,2014-12-04
52733,HCCI 2,20,399,19.9,,,16,210 WEST 147 STREET,10039,MN-10,40.823288,-73.938989,41,,,29,12,Preservation,2014-12-04
52733,HCCI 2,20,399,19.9,,,,302 WEST 150 STREET,10039,MN-10,40.826063,-73.93977,7,1,4,2,,Preservation,2014-12-04
52733,HCCI 2,20,399,19.9,,,6,308 WEST 150 STREET,10039,MN-10,40.82608,-73.93981,18,1,,17,,Preservation,2014-12-04
52733,HCCI 2,20,399,19.9,,,8,86 WEST 120 STREET,10027,MN-10,40.804345,-73.947267,8,,4,4,,Preservation,2017-04-13
51177,Edgecombe Preservation Reyndication (Phase),15,254,16.9,,,7,1702 AMSTERDAM AVENUE,10031,MN-09,40.82472,-73.947995,7,,3,4,,Preservation,2015-07-23
51177,Edgecombe Preservation Reyndication (Phase),15,254,16.9,,,12,1780 AMSTERDAM AVENUE,10031,MN-09,40.82725,-73.946143,13,,3,5,5,Preservation,2015-07-23
51177,Edgecombe Preservation Reyndication (Phase),15,254,16.9,,,9,1784 AMSTERDAM AVENUE,10031,MN-09,40.827359,-73.946063,9,,1,8,,Preservation,2015-12-16
51177,Edgecombe Preservation Reyndication (Phase),15,254,16.9,,,9,1786 AMSTERDAM AVENUE,10031,MN-09,40.827414,-73.946024,9,,1,8,,Preservation,2015-08-13
51177,Edgecombe Preservation Reyndication (Phase),15,254,16.9,,,8,115 EDGECOMBE AVENUE,10030,MN-10,40.820352,-73.945556,9,1,3,5,,Preservation,2015-07-14
51177,Edgecombe Preservation Reyndication (Phase),15,254,16.9,,,15,161 EDGECOMBE AVENUE,10030,MN-09,40.821998,-73.944641,15,1,9,1,4,Preservation,2015-12-17
51177,Edgecombe Preservation Reyndication (Phase),15,254,16.9,,,19,165 EDGECOMBE AVENUE,10030,MN-09,40.822059,-73.944612,20,,12,8,,Preservation,2016-03-01
51177,Edgecombe Preservation Reyndication (Phase),15,254,16.9,,,20,169 EDGECOMBE AVENUE,10030,MN-09,40.822119,-73.944586,20,,12,8,,Preservation,2016-02-23
51177,Edgecombe Preservation Reyndication (Phase),15,254,16.9,,,42,180 EDGECOMBE AVENUE,10030,MN-09,40.822218,-73.944514,42,,7,19,16,Preservation,2015-07-30
51177,Edgecombe Preservation Reyndication (Phase),15,254,16.9,,,35,211 EDGECOMBE AVENUE,10030,MN-09,40.822753,-73.944282,36,,22,4,10,Preservation,2016-02-23
51177,Edgecombe Preservation Reyndication (Phase),15,254,16.9,,,15,618 ST NICHOLAS AVENUE,10030,MN-10,40.821068,-73.946159,15,,10,,5,Preservation,2015-07-14
51177,Edgecombe Preservation Reyndication (Phase),15,254,16.9,,,10,347 WEST 141 STREET,10030,MN-09,40.820986,-73.945397,10,1,4,1,4,Preservation,2015-07-14
51177,Edgecombe Preservation Reyndication (Phase),15,254,16.9,,,12,351 WEST 141 STREET,10030,MN-09,40.821005,-73.94544,12,1,,5,6,Preservation,2015-07-14
51177,Edgecombe Preservation Reyndication (Phase),15,254,16.9,,,7,340 WEST 145 STREET,10039,MN-09,40.823697,-73.943985,7,,,7,,Preservation,2015-11-09
51177,Edgecombe Preservation Reyndication (Phase),15,254,16.9,,,30,219 EDGECOMBE AVENUE,10030,MN-09,40.822874,-73.944224,30,,20,10,,Preservation,2015-12-28
50359,FS Development,4,105,26.2,,,41,2394 ADAM C POWELL BOULEVARD,10030,MN-10,40.818324,-73.941511,51,4,,12,12,Preservation,2014-06-25
50359,FS Development,4,105,26.2,,,10,224 WEST 140 STREET,10030,MN-10,40.818871,-73.94236,18,,,18,,Preservation,2014-06-25
50359,FS Development,4,105,26.2,,,10,226 WEST 140 STREET,10030,MN-10,40.818887,-73.9424,18,,,18,,Preservation,2014-06-25
50359,FS Development,4,105,26.2,,,11,228 WEST 140 STREET,10030,MN-10,40.818907,-73.942439,18,,,18,,Preservation,2014-06-25
48128,"Harlem Cluster-Artimus Construction, Inc.",6,100,16.7,,10,,235 WEST 116 STREET,10026,MN-10,40.80386,-73.954018,16,,,11,5,Preservation,2016-08-16
48128,"Harlem Cluster-Artimus Construction, Inc.",6,100,16.7,,,,229 WEST 121 STREET,10027,MN-10,40.806845,-73.951202,21,5,6,10,,Preservation,2016-06-01
48128,"Harlem Cluster-Artimus Construction, Inc.",6,100,16.7,,3,6,119 WEST 133 STREET,10030,MN-10,40.813266,-73.942856,10,5,4,1,,Preservation,2016-06-22
