"lottery_id","lottery_name","development_type","reporting_construction_type","unit_count","hpd_building_id","hc_building_id","house_number","street_name","borough","unit_distribution_studio","unit_distribution_1bed","unit_distribution_2bed","unit_distribution_3bed","unit_distribution_4bed","applied_income_ami_ext_low","applied_income_ami_very_low","applied_income_ami_low","applied_income_ami_moderate","applied_income_ami_middle","applied_income_ami_above","address_zipcode","address_latitude","address_longitude","address_communitydistrict","address_citycouncildistrict","address_buildingidentificationnumber","address_bbl","address_censustrack2020","address_nta2020"
"6827","Cantilever House","Rental","New Construction","15","298679","7324","21","GARDEN STREET","BK",,"12","3",,,,,"11",,"4",,"11206","40.701149","-73.937651","304","34","3326077","3031380013","389","BK0401"
"6978","89 Dekalb Avenue Apartments","Rental","New Construction","98","0","7410","89","DeKalb Ave","BK","34","39","25",,,,,,,"98",,"11201","40.689883","-73.979793","302","35",,,"3101","BK0203"
"2836","Tyler's Bronx - Waiting List","Rental","New Construction","9","899677","4421","717","EAST 220 STREET","BX","2","7",,,,,,"8","1",,,"10467","40.884049","-73.861657","212","12","2117180","2046680042","396","BX1201"
"5538","Lenox Avenue HDFC Cooperative ANCP Cluster","Owner","Preservation","2","23600","7022","432","LENOX AVENUE","MN",,,"2",,,,,,"2",,,"10037","40.811899","-73.94246","110","09","1053884","1017290172","208","MN1002"
"6919","1305 Newkirk Avenue AKA 585 Argyle Road","Rental","New Construction","9","0","7394","585","Argyle Rd","BK",,"1","8",,,,,"6",,"3",,"11230","40.635069","-73.965145","314","40","3000000","3051990037","520","BK1402"
"5529","Bronx Renewal HELP USA Cluster","Rental","Preservation","3","85943","7216","3042","HOLLAND AVENUE","BX",,"1","2",,,,,"3",,,,"10467","40.870193","-73.86524","212","12","2055611","2045700022","33802","BX1201"
"6821","1026 Third Avenue Apartments","Rental","New Construction","27","0","7354","1026","3rd Ave","MN","12","11","4",,,,"11","11",,"5",,"10065","40.762668","-73.965786","108","04","1000000","1013950039","11402","MN0802"
"1830","Mother Gaston Hinsdale Homes","Owner","New Construction","1","0","3390","281","Mother Gaston Blvd","BK",,,,"1",,,,,"1",,,"11212","40.672443","-73.907565","316","37","3427300","3036920012","908","BK1602"
"7079","91 De Sales Place","Rental","New Construction","2","0","7499","91","De Sales Pl","BK",,,"2",,,,,"2",,,,"11207","40.682785","-73.904075","304","37","3000000","3034690030","405","BK0402"
"4654","NEHEMIAH SPRING CREEK PHASE 4C","Rental","Preservation","8","991874","6630","414","Vandalia Avenue","BK","1","1","6",,,,,"8",,,,"11239","40.654526","-73.876642","305","42","3000000","3044520249","107001","BK0504"
"6800","5714A & 5714B Granger Street Apartments","Rental","New Construction","2","0","7344","5714A","Granger St","QN",,"2",,,,,,,,"2",,"11368","40.739153","-73.85709","404","21","4000000","4019500042","43702","QN0402"
"2271","Riverton Square - Waiting List","Rental","Preservation","7","0","3499","2171","Madison Ave","MN",,"3","4",,,,,,,"7",,"10037","40.812628","-73.935613","111","09","1082614","1017600101","210","MN1102"
"4654","NEHEMIAH SPRING CREEK PHASE 4C","Rental","Preservation","6","991885","6611","457","Vandalia Avenue","BK",,"1","5",,,"3","3",,,,,"11239","40.654748","-73.875543","305","42","3426793","3044520117","107001","BK0504"
"3299","Mickeys Corner -Waiting List","Rental","Preservation","7","912724","5746","720","EAST  220 STREET","BX",,"5","2",,,,,"5","2",,,"10467","40.884008","-73.861581","212","12","2113871","2046670065","396","BX1201"
"4162","Bed-Stuy Central","Owner","New Construction","1","0","6314","278","Bainbridge St.","BK",,,,"1",,,,,"1",,,"11233","40.681506","-73.926279","303","36","3429354","3016870047","381","BK0302"
"3183","416 and 420 Kent Avenue Waiting List","Rental","New Construction","65","966338","4692","416","KENT AVENUE","BK","31","18","16",,,,"26","26",,"13",,"11249","40.710219","-73.968532","301","33","3418297","3021280005","549","BK0102"
"5427","29 Featherbed Lane Apartments","Rental","New Construction","40","972809","7135","29","FEATHERBED LANE","BX","8","20","12",,,,"16","24",,,,"10452","40.845947","-73.915229","205","14","2129190","2028650122","217","BX0501"
"2836","Tyler's Bronx - Waiting List","Rental","New Construction","3","927390","4426","935","EAST 224 STREET","BX",,,,"3",,,,,"3",,,"10466","40.884938","-73.854028","212","12","2116631","2048600026","404","BX1201"
"4162","Bed-Stuy Central","Owner","New Construction","1","0","6319","191","Chauncey St","BK",,,,"1",,,,,,"1",,"11233","40.680648","-73.927369","303","36","3000000","3016870073","381","BK0302"
"1830","Mother Gaston Hinsdale Homes","Owner","New Construction","1","313169","3387","653","HINSDALE STREET","BK",,,,"1",,,,,"1",,,"11207","40.658719","-73.897301","305","42","3085955","3038670009","1132","BK0503"
"2685","Evergreen Gardens - Waiting List","Rental","New Construction","94","975616","4206","123","MELROSE STREET","BK","37","37","20",,,,,"94",,,,"11206","40.699546","-73.933007","304","34","3426367","3031520048","391","BK0401"
"3299","Mickeys Corner -Waiting List","Rental","Preservation","3","950724","5745","748","EAST  227 STREET","BX",,,,"3",,,,"1","2",,,"10466","40.888761","-73.858269","212","12","2120062","2048400070","406","BX1201"
"3011","1537, 1539, 1541 Dean Street Apartments","Rental","New Construction","3","1008066","4556","1539","Dean St","BK",,"1","2",,,,,,,"3",,"11213","40.676182","-73.936971","308","36","3035659","3013407506","311","BK0802"
"2779","Amanda's Cove Waiting List","Rental","New Construction","2","947762","4343","2904","ELY AVENUE","BX",,,,"2",,,,"1","1",,,"10469","40.869946","-73.835849","212","12","2112929","2047960139","46208","BX1202"
"2299","Roosevelt Apartments Phase I","Rental","New Construction","2","998993","3843","108-69","ROOSEVELT AVENUE","QN",,"2",,,,,,,,"2",,"11368","40.750874","-73.858263","403","21","4431610","4017807508","40102","QN0303"
"2271","Riverton Square - Waiting List","Rental","Preservation","6","20926","3498","45","EAST 135 STREET","MN",,"4","2",,,,,"2",,"4",,"10037","40.811838","-73.935437","111","09","1082615","1017600101","210","MN1102"
"5578","2123 Glebe Avenue Apartments","Rental","New Construction","50","0","7224","2123","Glebe Ave","BX","4","23","23",,,,,,,"50",,"10462","40.834985","-73.850336","210","18",,,"20601","BX1001"
"6837","132 & 134 Waverly Avenue Apartments","Rental","New Construction","3","1015679","7297","132","Waverly Ave","BK",,"1","2",,,,,,,"3",,"11205","40.694011","-73.96801","302","35","3429253","3018880088","191","BK0204"
"5482","NORTH COVE APARTMENTS","Rental","Preservation","484","4668","7127","375","WEST  207 STREET","MN","118","224","142",,,"61","122","152","149",,,"10034","40.863599","-73.916537","112","10","1089192","1021880001","299","MN1203"
"5179","420 Carroll Street Apartments","Rental","New Construction","30","1000973","6976","424","Carroll St","BK","2","12","12","4",,,"13","11","5","1",,"11215","40.677884","-73.988402","306","39","3000000","3004530001","11901","BK0601"
"2275","Alexander Lofts - Units Still Available","Rental","New Construction","2","996940","3838","308","EAST 134 STREET","BX",,"2",,,,,,,,"2",,"10454","40.807766","-73.927635","201","08","2128911","2023090022","1901","BX0101"
"6882","268 Sullivan Place Apartments","Rental","New Construction","12","379128","7377","268","Sullivan Pl","BK",,"6","6",,,,,,,"12",,"11225","40.664601","-73.9522","309","35","3000000","3013080026","321","BK0901"
"1826","NEHEMIAH SPRING CREEK 4B-2","Rental","New Construction","6","985163","3329","1115","Ashford St","BK",,"1","5",,,,"2","4",,,,"11239","40.654629","-73.874952","305","42","3421923","3044520468","107001","BK0504"
"3620","Riverton Square -- Waiting List","Rental","Preservation","5","804704","6012","10","EAST  138 STREET","MN",,"4","1",,,,,,,"5",,"10037","40.814275","-73.935337","111","09","1081107","1017600001","210","MN1102"
"2836","Tyler's Bronx - Waiting List","Rental","New Construction","9","927393","4419","621","EAST 231 STREET","BX","3","3","3",,,,,"6","3",,,"10466","40.89282","-73.860517","212","11","2117221","2048340044","420","BX1203"
"7084","100 South 9th Street Apartments","Rental","New Construction","15","372586","7504","100","SOUTH 9 STREET","BK","3","4","8",,,,,,,"15",,"11249","40.708799","-73.964962","301","34","3379696","3021460015","547","BK0102"
"4654","NEHEMIAH SPRING CREEK PHASE 4C","Rental","Preservation","8","991866","6621","91","Gateway Drive","BK",,"1","7",,,,,"8",,,,"11239","40.653899","-73.877757","305","42","3426067","3044520228","107001","BK0504"
"2836","Tyler's Bronx - Waiting List","Rental","New Construction","3","927250","4427","936","EAST 225 STREET","BX",,"1",,"2",,,,"1","2",,,"10466","40.885607","-73.853585","212","12","2116627","2048600168","404","BX1201"
"5664","Crotona Park West - Waiting List","Rental","Preservation","13","79781","7180","1469","FULTON AVENUE","BX",,"10","3",,,,"4","9",,,,"10456","40.836096","-73.900876","203","16","2009642","2029270057","169","BX0302"
"5469","Logan Fountain Apartments","Rental","New Construction","68","328417","7153","265","LOGAN STREET","BK",,"18","33","17",,,"23","45",,,,"11208","40.679433","-73.877317","305","37","3426287","3041547501","1192","BK0502"
"6892","CORE NYC","Rental","New Construction","78","0","7382","98-10","63rd Rd","QN","21","27","30",,,,,,,"78",,"11374","40.732079","-73.858674","406","24","4000000","4020980005","71701","QN0601"
"3993","Reclaim HDFC -Waiting List","Rental","Preservation","20","116884","6180","1982","UNIVERSITY AVENUE","BX",,"1","14","5",,,"7","13",,,,"10453","40.854483","-73.911625","205","14","2008555","2028680129","243","BX0501"
"4654","NEHEMIAH SPRING CREEK PHASE 4C","Rental","Preservation","8","991858","6629","71","Gateway Drive","BK",,,"1","7",,,,"8",,,,"11239","40.654333","-73.877782","305","42","3430034","3044520237","107001","BK0504"
"5540","Morris University Apartments","Rental","Preservation","1","116879","6975","1966","UNIVERSITY AVENUE","BX",,,,,"1",,,"1",,,,"10453","40.854275","-73.911849","205","14","2008551","2028680121","243","BX0501"
"2779","Amanda's Cove Waiting List","Rental","New Construction","3","878262","4325","3563","BRONXWOOD AVENUE","BX",,,,"3",,,,"1","2",,,"10469","40.877081","-73.859643","212","12","2115736","2046710073","380","BX1201"
"5629","One Bell Slip Waiting List","Rental","New Construction","125","1002293","7251","1","BELL SLIP","BK","70","32","23",,,,,"42",,"83",,"11222","40.73672","-73.958597","301","33","3426466","3024720200","56302","BK0101"
"1833","Washington Heights HDFC","Owner","Preservation","9","43012","3140","544","WEST 163 STREET","MN",,"1","4","4",,,,,"9",,,"10032","40.837265","-73.940884","112","10","1062944","1021220142","245","MN1201"
"2779","Amanda's Cove Waiting List","Rental","New Construction","3","872221","4322","2184","REEDS MILL LANE","BX",,"1",,"2",,,,,"3",,,"10475","40.882086","-73.832086","212","12","2113700","2052630177","46209","BX1202"
"3993","Reclaim HDFC -Waiting List","Rental","Preservation","8","66480","6209","314","EAST  183 STREET","BX",,"3","5",,,,"3","5",,,,"10458","40.856596","-73.897578","205","15","2013408","2031450024","38301","BX0503"
"1830","Mother Gaston Hinsdale Homes","Owner","New Construction","1","974491","3383","666","SNEDIKER AVENUE","BK",,,"1",,,,,,"1",,,"11207","40.658577","-73.898246","305","42","3342538","3038650046","1132","BK0503"
"1830","Mother Gaston Hinsdale Homes","Owner","New Construction","1","0","3391","273","MOTHER GASTON BOULEVARD","BK",,,,"1",,,,,"1",,,"11212","40.672633","-73.907615","316","37","3083600","3036920015","908","BK1602"
"5488","142 Huron Street Apartments","Rental","New Construction","7","315307","7171","142","HURON STREET","BK","1","4","2",,,,,,,"7",,"11222","40.732903","-73.956001","301","33","3428967","3025320031","56301","BK0101"
"5677","360 West 43rd  Street Apartments","Rental","New Construction","13","826392","7279","360","WEST 43 STREET","MN","5","7","1",,,,,,,"13",,"10036","40.758594","-73.990947","104","03","1086106","1010330001","12101","MN0402"
"2692","2381 & 2383 Lorillard Place","Rental","New Construction","3","992072","4301","2383","Lorillard Pl","BX",,"3",,,,,,,,"3",,"10458","40.8559","-73.889684","206","15","2128558","2030550020","387","BX0603"
"5668","811 Elsmere Place Apartments","Rental","New Construction","4","0","7275","811","Elsmere Pl","BX","2","1","1",,,,,,,"4",,"10460","40.843188","-73.888346","206","15","2000000","2029560040","36502","BX0602"
"2779","Amanda's Cove Waiting List","Rental","New Construction","3","858151","4319","2187","NEW ENGLAND THRUWAY SERVICE ROAD","BX",,,,"1","2",,,"3",,,,"10475","40.88187","-73.830362","212","12","2113221","2052630183","46209","BX1202"
"3092","Small Homes Rehab - NYCHA Program Cluster III","Owner","New Construction","2","389258","4625","99","WAVERLY AVENUE","BK",,,"2",,,,,,"1",,,"11205","40.694698","-73.968125","302","35","3054355","3018890022","191","BK0204"
"2254","1626 & 1630 Brooklyn Avenue - Units Still Available","Rental","New Construction","3","214631","3803","1630","Brooklyn Ave","BK",,"3",,,,,,,,"3",,"11210","40.633292","-73.941908","317","45","3426664","3075630059","784","BK1702"
"5686","32-24 Steinway Street Apartments","Rental","New Construction","3","697518","7280","32-24","STEINWAY STREET","QN",,"3",,,,,,,,"3",,"11103","40.758404","-73.919473","401","22","4010414","4006560047","155","QN0104"
"2779","Amanda's Cove Waiting List","Rental","New Construction","3","887525","4332","3217","HONE AVENUE","BX",,"1","1","1",,,,"1","2",,,"10469","40.87174","-73.857542","212","12","2115175","2046110160","370","BX1201"
"7113","185 Chrystie Street Apartments","Rental","New Construction","11","0","7542","183-185","Chrystie St","MN",,"4","7",,,,"4","7",,,,"10002","40.721548","-73.992096","103","01","1000000","1004260035","3601","MN0302"
"6824","3641 Johnson Avenue Apartments","Rental","New Construction","8","0","7357","3641","JOHNSON AVENUE","BX",,"4","4",,,,,,,"8",,"10463","40.887695","-73.909439","208","11","2129237","2057990059","297","BX0803"
"4166","Habitat Net Zero Homes","Owner","New Construction","1","0","6245","111-50","Witthoff Ave","QN",,,"1",,,,,"1",,,,"11429","40.706547","-73.743033","413","27","4000000","4111270044","538","QN1303"
"5367","258, 260, 262 Rockaway Avenue Apartments","Rental","New Construction","7","1014484","7105","262","ROCKAWAY AVENUE","BK",,"7",,,,,,,,"7",,"11233","40.674233","-73.911139","316","41","3429833","3014480039","36501","BK1601"
"4997","Belmont Daniel LP Waiting List","Rental","New Construction","59","812434","6876","101","DANIEL LOW TERRACE","SI",,"35","15","9",,,,"41","18",,,"10301","40.642429","-74.080981","501","49","5108464","5000200008","9","SI0101"
"2836","Tyler's Bronx - Waiting List","Rental","New Construction","8","931142","4417","2512","CRUGER AVENUE","BX","1","7",,,,,,"6","2",,,"10467","40.863928","-73.866377","211","13","2117653","2044340010","330","BX1104"
"4654","NEHEMIAH SPRING CREEK PHASE 4C","Rental","Preservation","8","991860","6627","79","Gateway Drive","BK",,"1","7",,,,"8",,,,,"11239","40.65416","-73.877789","305","42","3426074","3044520234","107001","BK0504"
"5039","Seaview Estates- Waiting List","Rental","Preservation","79","812467","6898","217","HAMILTON AVENUE","SI","5","55","17","2",,,,"13","66",,,"10301","40.645345","-74.08447","501","49","5112217","5000220070","7","SI0101"
"4654","NEHEMIAH SPRING CREEK PHASE 4C","Rental","Preservation","5","991865","6622","89","Gateway Drive","BK",,,"5",,,,"5",,,,,"11239","40.653943","-73.877768","305","42","3426068","3044520229","107001","BK0504"
"5757","686 Eagle Avenue Apartments","Rental","New Construction","4","1016441","7327","686","EAGLE AVENUE","BX",,"2","2",,,,,,,"4",,"10455","40.81767","-73.910286","201","17","2098028","2026240029","75","BX0102"
"2275","Alexander Lofts - Units Still Available","Rental","New Construction","3","996289","3814","141","ALEXANDER AVENUE","BX",,,"3",,,,,,,"3",,"10454","40.807386","-73.927104","201","08","2128365","2023090023","1901","BX0101"
"5687","2428 Bronx Park East Apartments","Rental","New Construction","12","0","7288","2428","Bronx Pk E","BX","2","8","2",,,,,,,"12",,"10467","40.862058","-73.87052","211","15","2000000","2044240017","33202","BX1104"
"4162","Bed-Stuy Central","Owner","New Construction","1","0","6315","821","Willoughby Ave","BK",,,,"1",,,,,,"1",,"11206","40.695428","-73.935723","303","36","3000000","3015890058","287","BK0302"
"1932","The Grand Apartments","Rental","New Construction","33","980770","3455","2195","Morris Ave","BX","1","3","12","17",,"8","3","22",,,,"10453","40.856214","-73.903135","205","14","2129428","2031810034","239","BX0503"
"7052","The Hart","Rental","New Construction","18","0","7441","1038","Broadway","BK","16","2",,,,,,"12","6",,,"11221","40.69544","-73.932524","303","36","3000000","3015937502","287","BK0302"
"6837","132 & 134 Waverly Avenue Apartments","Rental","New Construction","2","1015680","7298","134","Waverly Ave","BK",,"1",,"1",,,,,,"2",,"11205","40.693973","-73.968003","302","35","3429268","3018880100","191","BK0204"
"7092","300 East 50th Street Apartments","Rental","New Construction","59","1010903","7510","300","E 50th St","MN","16","32","10","1",,,,"20",,"39",,"10022","40.75472","-73.968172","106","04","1000000","1013420051","98","MN0604"
"5664","Crotona Park West - Waiting List","Rental","Preservation","33","79783","7181","1485","FULTON AVENUE","BX",,"12","20","1",,,"14","19",,,,"10456","40.836274","-73.900768","203","16","2009641","2029270050","169","BX0302"
"6807","Prospect House aka 953 Dean Street Apartments","Rental","New Construction","72","231546","7347","953","Dean St","BK","11","38","21","2",,,,"71",,"1",,"11238","40.678176","-73.958301","308","35","3000000","3011340096","305","BK0802"
"5179","420 Carroll Street Apartments","Rental","New Construction","60","1000973","6977","436","Carroll St","BK","10","38","9","3",,,"23","25","12",,,"11215","40.67764","-73.987775","306","39","3000000","3004530001","11901","BK0601"
"5592","927 Atlantic Avenue Apartments","Rental","New Construction","6","0","7242","927","ATLANTIC AVENUE","BK",,"5",,"1",,,,,,"6",,"11238","40.680629","-73.962068","302","35","3425737","3020180057","201","BK0204"
"5632","130 East 177th Street Apartments","Rental","New Construction","24","65873","7261","130","EAST 177 STREET","BX","10","12","2",,,,,,,"24",,"10453","40.849542","-73.907413","205","14","2007628","2028050048","23301","BX0502"
"5574","1700 Jerome Avenue Apartments","Rental","New Construction","11","369117","7238","1700","JEROME AVENUE","BK","1","7","3",,,,,,,"11",,"11235","40.5873","-73.952133","315","48","3429709","3074620067","600","BK1503"
"6800","5714A & 5714B Granger Street Apartments","Rental","New Construction","2","0","7345","5714B","Granger St","QN",,"2",,,,,,,,"2",,"11368","40.739153","-73.85709","404","21","4000000","4019500042","43702","QN0402"
"6825","204 Avenue A Co-ops HDFC","Owner","New Construction","3","972405","7358","204","Avenue A","MN",,"3",,,,,,,,"3",,"10009","40.729512","-73.981","103","02","1000000","1004060006","34","MN0303"
"7082","143-26 84th Road Apartments","Rental","New Construction","13","488502","7500","151-07","84th Rd","QN","3","8","2",,,,,,,"13",,"11432","40.713259","-73.808282","408","24","4208750","4097500017","230","QN0805"
"5664","Crotona Park West - Waiting List","Rental","Preservation","24","79778","7177","1413","FULTON AVENUE","BX",,"13","11",,,,"15","9",,,,"10456","40.834941","-73.901669","203","16","2009628","2029260023","14702","BX0302"
"5679","222 Echo Place Apartments","Rental","New Construction","14","1014157","7270","222","ECHO PLACE","BX","6","5","3",,,,,,,"14",,"10457","40.849728999999996","-73.904695","205","15","2129319","2028090017","23502","BX0502"
"3993","Reclaim HDFC -Waiting List","Rental","Preservation","49","81461","6179","2042","GRAND AVENUE","BX","1","7","25","16",,,"31","18",,,,"10453","40.854174","-73.909225","205","14","2014154","2031930001","251","BX0501"
"2779","Amanda's Cove Waiting List","Rental","New Construction","2","877721","4324","3561","BRONXWOOD AVENUE","BX",,,"1","1",,,,"2",,,,"10469","40.877054","-73.859657","212","12","2115564","2046710075","380","BX1201"
"2836","Tyler's Bronx - Waiting List","Rental","New Construction","9","899636","4422","736","EAST 220 STREET","BX","2","7",,,,,,"5","4",,,"10467","40.883903","-73.861256","212","12","2117178","2046670074","396","BX1201"
"2836","Tyler's Bronx - Waiting List","Rental","New Construction","9","899698","4420","715","EAST 220 STREET","BX","2","2","5",,,,,"7","2",,,"10467","40.88406","-73.861697","212","12","2117181","2046680044","396","BX1201"
"5698","1730 Bedford Avenue Apartments","Rental","New Construction","18","205778","7292","1730","Bedford Ave","BK",,"13","5",,,,,,,"18",,"11225","40.664186","-73.95729","309","35","3430013","3013060049","327","BK0902"
"3085","2750-2754 Frederick Douglas Boulevard Apartments","Rental","New Construction","4","1006805","4635","2754","Frederick Douglass Blvd","MN",,"4",,,,,,,,"4",,"10039","40.823706","-73.941268","110","09","1091005","1020320003","234","MN1002"
"7116","Forten at Columbia","Rental","New Construction","28","0","7545","410","WEST 126 STREET","MN","7","7","14",,,,,,,"28",,"10027","40.812239","-73.954005","109","07","1090761","1019660077","20901","MN0901"
"5525","1890 Pelham Parkway Apartments","Rental","New Construction","18","0","7211","1890","Pelham Pkwy S","BX","2","3","13",,,,,,,"18",,"10461","40.855572","-73.829948","210","13","2000000","2042510030","300","BX1003"
"5540","Morris University Apartments","Rental","Preservation","1","97565","7253","2386","MORRIS AVENUE","BX",,,"1",,,,,"1",,,,"10468","40.860414","-73.900551","205","14","2013902","2031730001","23703","BX0503"
"5727","Longview","Rental","New Construction","50","0","7307","380","4th Ave","BK",,"35","15",,,,"20","20","10",,,"11215","40.67268","-73.986791","306","39","3000000","3009800077","11901","BK0601"
"6852","326 Rockaway Avenue Apartments","Rental","New Construction","85","362586","7138","326","Rockaway Ave","BK","3","54","20","8",,,"51","34",,,,"11212","40.671905","-73.911308","316","41","3427388","3034990025","924","BK1602"
"5468","Union Channel Apartments","Rental","New Construction","58","365942","7097","240","3 AVENUE","BK","14","12","29","3",,,"23","23","10","2",,"11217","40.678691","-73.985207","306","39","3429819","3004330028","11901","BK0601"
"2779","Amanda's Cove Waiting List","Rental","New Construction","3","53351","4340","3475","BRUNER AVENUE","BX",,"1",,"2",,,,"2","1",,,"10469","40.879437","-73.84177","212","12","2065453","2048830124","46208","BX1202"
"4654","NEHEMIAH SPRING CREEK PHASE 4C","Rental","Preservation","5","991863","6624","85","Gateway Drive","BK",,"1","4",,,"1","4",,,,,"11239","40.654028","-73.877779","305","42","3426078","3044520231","107001","BK0504"
"4162","Bed-Stuy Central","Owner","New Construction","1","0","6317","13","Hunterfly Pl","BK",,,,"1",,,,,"1",,,"11233","40.677835","-73.928328","303","36","3000000","3017080067","299","BK0302"
"6867","Society Brooklyn at DeGraw","Rental","New Construction","88","0","7376","500","Degraw St","BK","10","54","24",,,,"35","35","18",,,"11217","40.680967","-73.98807","306","39","3000000","3004240001","75","BK0601"
"4166","Habitat Net Zero Homes","Owner","New Construction","1","529598","6086","198-16","116 AVENUE","QN",,,,,"1",,,"1",,,,"11412","40.695543","-73.754406","412","27","4000000","4110700147","530","QN1205"
"1826","NEHEMIAH SPRING CREEK 4B-2","Rental","New Construction","8","985164","3312","504","Schroeders Ave","BK",,,"1","7",,,,,"8",,,"11239","40.654622","-73.873546","305","42","3421907","3044520420","107001","BK0504"
"5678","25-01 Queens Plaza North Apartments","Rental","New Construction","126","639741","7256","4134","27th Street","QN","3","107","16",,,,,,,"126",,"11101","40.751349","-73.938777","401","26","4624843","4004150004","3301","QN0105"
"3624","2588 - 2590 Heath Avenue Apartments","Rental","New Construction","3","1009899","6021","2588","HEATH AVENUE","BX",,,"3",,,,,,,"3",,"10463","40.868999","-73.907024","207","14","2129236","2032370060","269","BX0701"
"1830","Mother Gaston Hinsdale Homes","Owner","New Construction","1","0","3385","1745","LINDEN BOULEVARD","BK",,,"1",,,,,,"1",,,"11207","40.657561","-73.897829","305","42","3429005","3038660068","1132","BK0503"
"5563","2423 Barker Avenue Apartments","Rental","New Construction","12","0","7226","2423","Barker Ave","BX","1","8","2","1",,,,,,"12",,"10467","40.861955","-73.869429","211","15","2000000","2044240048","33202","BX1104"
"3993","Reclaim HDFC -Waiting List","Rental","Preservation","41","60070","6206","2104","CROTONA PARKWAY","BX","1","20","15","5",,,"18","23",,,,"10460","40.846008","-73.883957","206","15","2013101","2031190029","363","BX0601"
"2836","Tyler's Bronx - Waiting List","Rental","New Construction","10","927420","4418","4152","CARPENTER AVENUE","BX","4","1","5",,,,,"7","3",,,"10466","40.893183","-73.860871","212","11","2117220","2048340046","420","BX1203"
"1826","NEHEMIAH SPRING CREEK 4B-2","Rental","Preservation","8","985151","3339","127","Gateway Dr","BK",,"1","7",,,,,,"8",,,"11239","40.652877","-73.877056","305","42","3421885","3044520156","107001","BK0504"
"3620","Riverton Square -- Waiting List","Rental","Preservation","17","805055","6015","2190","MADISON AVENUE","MN",,"7","10",,,,,,,"17",,"10037","40.813243","-73.935439","111","09","1081106","1017600001","210","MN1102"
"4654","NEHEMIAH SPRING CREEK PHASE 4C","Rental","Preservation","5","991867","6620","93","Gateway Drive","BK",,,"5",,,"3","2",,,,,"11239","40.653858","-73.877747","305","42","3426065","3044520227","107001","BK0504"
"2779","Amanda's Cove Waiting List","Rental","New Construction","7","868637","4349","1185","EAST 213 STREET","BX",,,"6","1",,,,"3","4",,,"10469","40.875397","-73.851941","212","12","2113524","2047080005","382","BX1201"
"5707","86 & 88 Marble Hill Avenue Apartments","Rental","New Construction","3","0","7295","86","Marble Hill Ave","MN",,"3",,,,,,,,"3",,"10463","40.876661","-73.909444","208","10","1000000","1022150569","309","BX0802"
"3092","Small Homes Rehab - NYCHA Program Cluster III","Owner","New Construction","1","578905","4611","146-23","176 STREET","QN",,,"1",,,,,"1",,,,"11434","40.661752","-73.770069","413","31","4285427","4133060180","320","QN1306"
"6901","Atlantic BK","Rental","New Construction","138","185570","7389","1057","Atlantic Ave","BK",,"102","27","9",,,,"92","45","1",,"11238","40.679504","-73.956678","303","36","3000000","3020200068","227","BK0301"
"5718","712 East 180th Street Apartments","Rental","New Construction","11","66256","7305","712","East 180th Street","BX","5","3","3",,,,,,,"11",,"10457","40.847895","-73.888371","206","15","2012675","2030950035","371","BX0602"
"2546","Roosevelt Apartments Phase II","Rental","New Construction","3","1011527","4105","108-40","ROOSEVELT AVENUE","QN",,,"3",,,,,,,"3",,"11368","40.750852","-73.858281","404","21","4307718","4019960025","40101","QN0402"
"6866","Riseboro TPT Ten","Rental","New Construction","2","327611","7248","115","LINDEN STREET","BK","1","1",,,,,"1","1",,,,"11221","40.6932","-73.91961","304","37","3076110","3033230060","417","BK0402"
"2977","Williamsbridge Gardens","Rental","New Construction","42","996761","4483","713","E 211th St","BX",,"32","10",,,,"11","31",,,,"10467","40.877719","-73.865239","212","12","2129406","2046570042","380","BX1201"
"2299","Roosevelt Apartments Phase I","Rental","New Construction","2","998988","3867","108-57","ROOSEVELT AVENUE","QN",,"2",,,,,,,,"2",,"11368","40.750871","-73.858274","403","21","4619681","4017807509","40102","QN0303"
"4800","Williamsburg Apex","Rental","New Construction","20","0","6779","255","Lorimer St","BK","6","9","5",,,,,,,"20",,"11206","40.704549","-73.947851","301","34",,,"491","BK0104"
"3255","Waterside Plaza Waiting List","Rental","New Construction","9","0","4709","30","Waterside Plaza","MN","2","5","1","1",,,,,,"9",,"10010","40.737655","-73.973867","106","04","1083710","1009910060","62","MN0603"
"5542","35-15 146th Street Apartments","Rental","New Construction","16","0","7222","35-15","146th St","QN","7",,"9",,,,,,,"16",,"11354","40.765869","-73.820835","407","20","4000000","4050040008","116301","QN0704"
"1907","CLOTH Amsterdam","Rental","New Construction","3","4160","3438","2794","8 AVENUE","MN",,"1",,"2",,,"2","1",,,,"10039","40.825021","-73.940306","110","09","1060550","1020340003","234","MN1002"
"7007","2070 Honeywell Avenue Apartments","Rental","New Construction","17","1015645","7429","2070","Honeywell Ave","BX","3","10","4",,,,,,,"17",,"10460","40.844354","-73.882952","206","15","2000000","2031220035","363","BX0601"
"5543","2-21 Malt Drive Apartments","Rental","New Construction","244","0","7221","2","21 Malt Dr","QN","75","103","66",,,,,,,"244",,,,,,,,,,
"3299","Mickeys Corner -Waiting List","Rental","Preservation","2","947544","5754","3248","WICKHAM AVENUE","BX",,,,"2",,,,,"2",,,"10469","40.875349","-73.840507","212","12","2121760","2047550065","358","BX1202"
"3092","Small Homes Rehab - NYCHA Program Cluster III","Owner","New Construction","2","516172","4621","144-29","105 AVENUE","QN",,,,"2",,,,,"1",,,"11435","40.692244","-73.807741","412","28","4214792","4100430019","204","QN1201"
